OBJECTID;ADDRESS;ID;POINT_X;POINT_Y
403;Москва, Чусовская ул, д.11, корп.4;403;37,809246;55,813172
404;Москва, Чусовская ул, д.11, корп.5;404;37,80992;55,814345
405;Москва, Чусовская ул, д.11, корп.6;405;37,809641;55,814882
406;Москва, Чусовская ул, д.11, корп.7;406;37,809345;55,815392
407;Москва, Чусовская ул, д.11, корп.8;407;37,809048;55,815908
408;Москва, Чусовская ул, д.13;408;37,811096;55,815858
409;Москва, Чусовская ул, д.15;409;37,81106;55,816283
410;Москва, Чусовская ул, д.2;410;37,813702;55,811892
411;Москва, Чусовская ул, д.4, корп.1;411;37,812875;55,812884
412;Москва, Чусовская ул, д.4, корп.2;412;37,813639;55,812899
413;Москва, Чусовская ул, д.4, корп.3;413;37,814393;55,813045
414;Москва, Чусовская ул, д.5;414;37,811339;55,81255
415;Москва, Чусовская ул, д.5, корп.2;415;37,810216;55,81258
416;Москва, Чусовская ул, д.6, корп.1;416;37,81301;55,813794
417;Москва, Чусовская ул, д.6, корп.2;417;37,813872;55,814153
418;Москва, Чусовская ул, д.6, корп.3;418;37,815426;55,814214
419;Москва, Чусовская ул, д.7;419;37,810827;55,813162
420;Москва, Чусовская ул, д.8;420;37,813136;55,814705
421;Москва, Щёлковское шоссе, д.56/72;421;37,799625;55,809762
422;Москва, Щёлковское шоссе, д.58, корп.1;422;37,800487;55,809611
423;Москва, Щёлковское шоссе, д.58, корп.2;423;37,801646;55,809636
424;Москва, Щёлковское шоссе, д.60;424;37,802446;55,809838
425;Москва, Щёлковское шоссе, д.62/59;425;37,804;55,809889
426;Москва, Щёлковское шоссе, д.77, корп.1;426;37,804718;55,81225
427;Москва, Щёлковское шоссе, д.77, корп.2;427;37,803703;55,813956
428;Москва, Щёлковское шоссе, д.77, корп.3;428;37,806075;55,812803
429;Москва, Щёлковское шоссе, д.77, корп.4;429;37,80603;55,813733
430;Москва, Щёлковское шоссе, д.78;430;37,812327;55,810314
431;Москва, Щёлковское шоссе, д.79;431;37,807925;55,813885
432;Москва, Щёлковское шоссе, д.79, корп.1;432;37,808689;55,811138
433;Москва, Щёлковское шоссе, д.79, корп.2;433;37,806811;55,811907
434;Москва, Щёлковское шоссе, д.79А;434;37,808348;55,813592
435;Москва, Щёлковское шоссе, д.81;435;37,812525;55,811401
436;Москва, Щёлковское шоссе, д.82;436;37,813998;55,810445
437;Москва, Щёлковское шоссе, д.82, корп.1;437;37,815515;55,810673
438;Москва, Щёлковское шоссе, д.84;438;37,818463;55,81085
439;Москва, Щёлковское шоссе, д.85, корп.1;439;37,816468;55,812069
440;Москва, Щёлковское шоссе, д.85, корп.2;440;37,816289;55,813025
441;Москва, Щёлковское шоссе, д.85, корп.3;441;37,816459;55,813819
442;Москва, Щёлковское шоссе, д.85, корп.4;442;37,817061;55,813045
443;Москва, Щёлковское шоссе, д.85, корп.5;443;37,817061;55,814315
444;Москва, Щёлковское шоссе, д.86;444;37,819523;55,810987
445;Москва, Щёлковское шоссе, д.87, корп.1;445;37,81919;55,812241
446;Москва, Щёлковское шоссе, д.88, корп.2;446;37,819226;55,810172
447;Москва, Щёлковское шоссе, д.88, корп.3;447;37,820071;55,810299
448;Москва, Щёлковское шоссе, д.90;448;37,821507;55,810966
449;Москва, Щёлковское шоссе, д.91, корп.1;449;37,825335;55,813268
450;Москва, Щёлковское шоссе, д.91, корп.2;450;37,82644;55,813612
451;Москва, Щёлковское шоссе, д.91, корп.3;451;37,825856;55,814892
452;Москва, Щёлковское шоссе, д.92, корп.1;452;37,823331;55,810638
453;Москва, Щёлковское шоссе, д.92, корп.2;453;37,824302;55,81131
454;Москва, Щёлковское шоссе, д.92, корп.3;454;37,825514;55,810921
455;Москва, Щёлковское шоссе, д.92, корп.4;455;37,823924;55,80998
456;Москва, Щёлковское шоссе, д.92, корп.5;456;37,824697;55,810066
457;Москва, Щёлковское шоссе, д.92, корп.6;457;37,825434;55,810162
458;Москва, Щёлковское шоссе, д.92, корп.7;458;37,82617;55,810253
459;Москва, Щёлковское шоссе, д.92, корп.8;459;37,822837;55,809383
460;Москва, Щёлковское шоссе, д.94;460;37,825829;55,811786
461;Москва, Щёлковское шоссе, д.96;461;37,826952;55,811983
462;Москва, Щёлковское шоссе, д.98/57;462;37,828119;55,812175
463;Москва, Сиреневый бульв., д.36/63, корп.2;463;37,807988;55,802148
464;Москва, Амурская ул, д.10;464;37,762156;55,807268
465;Москва, Амурская ул, д.14;465;37,764636;55,807769
466;Москва, Амурская ул, д.16, корп.1;466;37,765533;55,808169
467;Москва, Амурская ул, д.19;467;37,788288;55,813491
468;Москва, Амурская ул, д.20;468;37,768031;55,808675
469;Москва, Амурская ул, д.21, корп.1;469;37,78942;55,813733
470;Москва, Амурская ул, д.21, корп.2;470;37,789348;55,814558
471;Москва, Амурская ул, д.21, корп.3;471;37,790022;55,814577
472;Москва, Амурская ул, д.22, корп.1;472;37,768947;55,809069
473;Москва, Амурская ул, д.23, корп.1;473;37,79136;55,813794
474;Москва, Амурская ул, д.23, корп.2;474;37,790705;55,814528
475;Москва, Амурская ул, д.23, корп.3;475;37,791342;55,814583
476;Москва, Амурская ул, д.25, корп.1;476;37,792555;55,813531
477;Москва, Амурская ул, д.25, корп.3;477;37,79242;55,814167
478;Москва, Амурская ул, д.26;478;37,775703;55,811209
479;Москва, Амурская ул, д.27;479;37,794289;55,81384
480;Москва, Амурская ул, д.28;480;37,776511;55,811412
481;Москва, Амурская ул, д.29;481;37,795448;55,813855
482;Москва, Амурская ул, д.30;482;37,777338;55,811634
483;Москва, Амурская ул, д.31;483;37,796238;55,814184
484;Москва, Амурская ул, д.32;484;37,778119;55,811852
485;Москва, Амурская ул, д.34;485;37,778919;55,812064
486;Москва, Амурская ул, д.36;486;37,779781;55,812454
487;Москва, Амурская ул, д.40;487;37,78182;55,812595
488;Москва, Амурская ул, д.42;488;37,782548;55,81261
489;Москва, Амурская ул, д.44, корп.1;489;37,783105;55,812965
490;Москва, Амурская ул, д.44, корп.2;490;37,782942;55,811826
491;Москва, Амурская ул, д.46;491;37,78368;55,812636
492;Москва, Амурская ул, д.48;492;37,784407;55,812646
493;Москва, Амурская ул, д.50, корп.1;493;37,784973;55,81297
494;Москва, Амурская ул, д.52;494;37,785539;55,812656
495;Москва, Амурская ул, д.52, корп.1;495;37,785063;55,811917
496;Москва, Амурская ул, д.54;496;37,785539;55,812656
497;Москва, Амурская ул, д.56;497;37,787668;55,812631
498;Москва, Амурская ул, д.58;498;37,787668;55,812631
499;Москва, Амурская ул, д.62, корп.1;499;37,791037;55,813076
500;Москва, Амурская ул, д.64;500;37,792286;55,812787
501;Москва, Амурская ул, д.66;501;37,792986;55,812793
502;Москва, Амурская ул, д.68;502;37,793669;55,812828
503;Москва, Амурская ул, д.70;503;37,794415;55,812813
504;Москва, Амурская ул, д.74;504;37,795178;55,812843
505;Москва, Амурская ул, д.76;505;37,796086;55,812762
506;Москва, Амурская ул, д.8;506;37,761258;55,806874
507;Москва, Байкальская ул, д.12, корп.1;507;37,789752;55,816364
508;Москва, Байкальская ул, д.12, корп.2;508;37,789178;55,815782
509;Москва, Байкальская ул, д.14, корп.1;509;37,790759;55,816025
510;Москва, Байкальская ул, д.14, корп.2;510;37,791253;55,816414
511;Москва, Байкальская ул, д.15;511;37,794073;55,817881
512;Москва, Байкальская ул, д.16, корп.1;512;37,792358;55,816379
513;Москва, Байкальская ул, д.16, корп.2;513;37,792888;55,816101
514;Москва, Байкальская ул, д.16, корп.3;514;37,792915;55,815408
515;Москва, Байкальская ул, д.16, корп.4;515;37,791962;55,815868
516;Москва, Байкальская ул, д.17, корп.1;516;37,79552;55,817441
517;Москва, Байкальская ул, д.17, корп.2;517;37,79552;55,817851
518;Москва, Байкальская ул, д.17, корп.3;518;37,795493;55,818255
519;Москва, Байкальская ул, д.17, корп.4;519;37,795502;55,81867
520;Москва, Байкальская ул, д.18, корп.1;520;37,794873;55,816434
521;Москва, Байкальская ул, д.18, корп.2;521;37,794217;55,815741
522;Москва, Байкальская ул, д.18, корп.3;522;37,795565;55,815767
523;Москва, Байкальская ул, д.18, корп.4;523;37,795026;55,814952
524;Москва, Бирюсинка ул, д.10;524;37,780491;55,811037
525;Москва, Бирюсинка ул, д.11/38;525;37,78112;55,812605
526;Москва, Бирюсинка ул, д.13, корп.1;526;37,781371;55,811902
527;Москва, Бирюсинка ул, д.13, корп.2;527;37,782081;55,811917
528;Москва, Бирюсинка ул, д.15, корп.1;528;37,781739;55,811219
529;Москва, Бирюсинка ул, д.15, корп.2;529;37,78244;55,811235
530;Москва, Иркутская ул, д.12/14;530;37,78615;55,821157
