ID	ELEMENT_ID	ADDRESS
2544	2091	Москва, ул. Тарусская, д. 6, корп.2
2545	2092	Москва, ул. Крупской, д.17
2546	2092	Москва, ул. Кравченко, д. 16А
2547	2092	Москва, ул. Марии Ульяновой, д. 7
2548	2092	Москва, ул. Крупской, д.11
2549	2093	Москва, ул. Марии Ульяновой, д. 5А
2550	2093	Москва, ул. Марии Ульяновой, д. 17, корп.3
2551	2094	Москва, ул. Кравченко, д. 14, корп.1
2552	2095	Москва, Ленинский просп., д.82/2, корп.1
2553	2095	Москва, ул. Крупской, д.3
2554	2095	Москва, ул. Крупской д.13
2555	2095	Москва, ул. Крупской д.5
2556	2096	Москва, Ленинский просп., д.88А
2557	2097	Москва, ул. Марии Ульяновой, д.17, корп.1
2558	2098	Москва, ул. Кравченко, д.12
2559	2099	Москва, ул. Марии Ульяновой, д.25Б
2560	2100	Москва, Ленинский просп., д.86А
2561	2101	Москва, ул. Кедрова, д.11
2562	2102	Москва, ул. Профсоюзная, д.9А
2563	2102	Москва, ул. Кедрова, д.18, корп. 3
2564	2103	Москва, ул. Профсоюзная, д.15А
2565	2104	Москва, ул. Кедрова, д.13, корп.1
2566	2105	Москва, ул. Кедрова, д.22, корп.1
2567	2106	Москва, ул. Обручева, д. 6, корп. 2
2568	2106	Москва, ул. Обручева, д. 28А
2569	2107	Москва, ул. Обручева, д. 26А
2570	2108	Москва, ул. Академика Капицы, д. 12
2571	2109	Москва, ул. Академика Капицы, д. 8
2572	2109	Москва, ул. Академика Капицы, д. 14А
2573	2109	Москва, ул. Академика Капицы, д. 24
2574	2110	Москва, ул. Академика Капицы, д. 10
2575	2111	Москва, ул. Академика Капицы, д. 24А
2576	2112	Москва, ул. Цюрупы, д. 14А
2577	2113	Москва, ул. Цюрупы, д. 22А
2578	2114	Москва, ул. Цюрупы, д. 8А
2579	2115	Москва, ул. Сивашская, д. 2, корп.1
2580	2116	Москва, Нахимовский просп., д.25, корп.4
2581	2116	Москва, Севастопольский просп., д. 5
2582	2117	Москва, ул. Фруктовая, д. 13
2583	2118	Москва, ул. Скобелевская, д. 30
2584	2119	Москва, ул. Скобелевская, д. 18
2585	2120	Москва, ул. Скобелевская, д. 16
2586	2121	Москва, ул. Венёвская, д. 11
2587	2122	Москва, ул. Венёвская, д. 13
2588	2123	Москва, ул. Изюмская, д. 34, корп.
2589	2124	Москва, ул. Скобелевская, д. 1, корп. 4
2590	2125	Москва, Чечёрский пр., д. 56
2591	2126	Москва, Чечёрский пр., д. 42
2592	2127	Москва, ул. Южнобутовская, д. 59
2593	2128	Москва, ул. Южнобутовская, д. 35
2594	2129	Москва, ул. Вильнюсская, д.14
2595	2130	Москва, Одоевского пр., д.9, корп.1
2596	2131	Москва, ул. Голубинская, д. 21, корп.3
2597	2131	Москва, ул. Вильнюсская, д.7, корп. 3
2598	2132	Москва, Новоясеневский просп., д. 24, корп.3
2599	2133	Москва, ул. Вильнюсская, д.7, корп. 4
2600	2134	Москва, ул. Вильнюсская, д.3, корп. 2
2601	2135	Москва, Новоясеневский просп., д. 22, корп.2
2602	2136	Москва, ул. Голубинская, д.5 корп. 4
2603	2136	Москва, ул. Вильнюсская, д.8, корп.
2604	2137	Москва, ул. Голубинская, д.5 корп. 2
2605	2138	Москва, ул. Голубинская, д.5 корп. 3
2606	2139	Москва, Новоясеневский просп., д. 16, корп.3
2607	2140	Москва, ул. Голубинская, д.7 корп. 3
2608	2141	Москва, Новоясеневский просп., д. 12, корп.4
2609	2142	Москва, ул. Голубинская, д.13 корп. 2
2610	2143	Москва, Новоясеневский просп., д. 16, корп.2
2611	2144	Москва, ул. Голубинская, д.7 корп. 4
2612	2145	Москва, ул. Архитектора Власова, д. 19А
2613	2146	Москва, ул. Профсоюзная, д. 34, корп.2
2614	2146	Москва, ул. Профсоюзная, д. 38, к.2
2615	2147	Москва, ул. Профсоюзная, д. 40, корп.2
2616	2148	Москва, ул. Гарибальди, д. 19, корп.1
2617	2149	Москва, ул. Шверника, д.10
2618	2150	Москва, ул. Винокурова, д.3Б
2619	2151	Москва, ул. Винокурова, д.3А
2620	2152	Москва, ул. Шверника, д.1, корп.2
2621	2152	Москва, ул. Шверника, д. 9
2622	2153	Москва, ул. Ульянова Дмитрия, д.25, корп.2.
2623	2154	Москва, ул. Новочерёмушкинская, д.11А
2624	2155	Москва, ул. Большая Черемушкинская, д.14А
2625	2156	Москва, ул. Дмитрия Ульянова, д.15, корп.1
2626	2156	Москва, ул. Вавилова, д.5
2627	2157	Москва, 60-летия Октября просп., д.16, корп.5
2628	2158	Москва, Ленинский проспект, д. 43А
2629	2159	Москва, Ленинский просп., д.43Б
2630	2159	Москва, Ленинский просп., д.45
2631	2160	Москва, Ломоносовский просп., д. 4, корп. 3
2632	2160	Москва, Ломоносовский просп., д. 4, корп. 4
2633	2160	Москва, Ленинский просп., д. 66А
2634	2161	Москва, Ломоносовский просп., д. 6, корп. 1
2635	2162	Москва, Ломоносовский просп., д.16
2636	2162	Москва, Ломоносовский просп., д.18
2637	2163	Москва, ул. Профсоюзная, д.24, корп.4
2638	2164	Москва, ул. Ивана Бабушкина, д.15, корп.5
2639	2165	Москва, ул. Ивана Бабушкина, д. 6
2640	2166	Москва, ул. Ивана Бабушкина, д.13, корп.2
2641	2167	Москва, ул. Ивана Бабушкина, д. 12
2642	2167	Москва, ул. Ивана Бабушкина, д. 15, корп. 3
2643	2168	Москва, ул. Ивана Бабушкина, д. 24А
2644	2168	Москва, ул. Ивана Бабушкина, д. 22А
2645	2169	Москва, ул. Профсоюзная, д. 22/10, корп. 1
2646	2169	Москва, ул. Профсоюзная, д. 24, корп. 1
2647	2170	Москва, ул. Джанкойская, д.7
2648	2171	Москва, ул. Большая Бутовская, д.9
2649	2172	Москва, ул. 1-я Мелитопольская, д.34
2650	2173	Москва, ул. 1-я Мелитопольская, д.5А
2651	2174	Москва, ул. Старонародная, д.2, корп.1
2652	2175	Москва, ул. Голубинская, д.23, корп.3
2653	2176	Москва, ул. Паустовского, д.6, корп.2
2654	2176	Москва, ул. Паустовского, д.8, корп.
2655	2177	Москва, ул. Паустовского, д.8, корп.4
2656	2178	Москва, Новоясеневский просп., д.32, корп.2
2657	2179	Москва, Новоясеневский просп., д.32, корп.4
2658	2180	Москва, Литовский бульв., д.42, корп.2
2659	2181	Москва, Новоясеневский просп., д. 32, корп.2
2660	2182	Москва, ул. Большая Оленья, д. 3
2661	2182	Москва, ул. Большая Ширяевская, д.10
2662	2182	Москва, ул. Косинская, д.28А
2663	2182	Москва, ул. Короленко, д.2А
2664	2183	Москва, ул. Вешняковская, д.41Б
2665	2184	Москва, Сиреневый бульв., д. 73, корп.3
2666	2184	Москва, Сиреневый бульв., д. 68, стр.1
2667	2185	Москва, ул. 16-я Парковая, д.8
2668	2186	Москва, ул. 16-я Парковая, д.53
2669	2187	Москва, ул. Глебовская, д. 10
2670	2188	Москва, ул. Глебовская, д.8
2671	2189	Москва, ул. Девятая Рота, д. 14А
2672	2190	Москва, ул. 2-я Бухвостова, д.6
2673	2191	Москва, ул. Хабаровская, д. 18А
2674	2192	Москва, ул. Хабаровская, д. 8А
2675	2193	Москва, Сиреневый бульв., д. 55
2676	2194	Москва, Щелковское ш., д.82Б
2677	2195	Москва, ул. Камчатская, д. 6
2678	2196	Москва, ул. Камчатская, д. 13
2679	2197	Москва, ул. Молостовых, д. 6А
2680	2198	Москва, ул. Молостовых, д. 10Б
2681	2199	Москва, ул. 5-я Парковая, д. 49
2682	2200	Москва, Сиреневый бульв., д. 3
2683	2201	Москва, Маршала Рокоссовского бульв., д. 34/2
2684	2202	Москва, ул. Бойцовская, д.20, стр.1
2685	2203	Москва, ул. 5-я Парковая, д. 5А
2686	2204	Москва, ул. 2-я Прядильная, д. 3Б
2687	2205	Москва, ул. 7-я Парковая, д. 33, корп.4
2688	2206	Москва, Измайловский просп., д. 79
2689	2207	Москва, ул. 6-я Парковая, д. 25
2690	2208	Москва, ул. 3-я Парковая, д. 26/2
2691	2209	Москва, ул. 3-я Парковая, д. 61А
2692	2210	Москва, ул. 5-я Парковая, д. 43А
2693	2211	Москва, ул. 3-я Парковая, д. 46А
2694	2212	Москва, ул. Игральная, д. 7А
2695	2213	Москва, ул. Бойцовая, д. 18
2696	2214	Москва, Маршала Рокоссовского бульв., д. 26
2697	2215	Москва, Погонный пр., д. 1Г
2698	2216	Москва, Открытое ш., д. 5
2699	2217	Москва, ул. Краснобоготырская, д. 25
2700	2218	Москва, ул. Краснобоготырская, д. 23А
2701	2219	Москва, Открытое ш., д. 1, корп.17
2702	2220	Москва, ул. 4-я Гражданская, д. 39, корп.7
2703	2221	Москва, ул. Б. Черкизовская, д. 24Б
2704	2222	Москва, ул. Б. Черкизовская, д. 32
2705	2223	Москва, ул. 9-я Парковая, д. 41А
2706	2224	Москва, ул. 7-я Парковая, д. 28
2707	2225	Москва, ул. 3-я Владимирская, д. 14
2708	2226	Москва, Энтузиастов ш., д. 76/1
2709	2227	Москва, ул. Металлургов, д. 23/13
2710	2228	Москва, ул. Перовская, д. 57А
2711	2229	Москва, ул. Утренняя, д. 12
2712	2230	Москва, ул. 2-я Гражданская, д. 8
2713	2231	Москва, ул. Молдагуловой, д. 20А
2714	2232	Москва, Энтузиастов ш., д. 72, стр.1
2715	2233	Москва, Энтузиастов ш., д. 74/2
2716	2234	Москва, ул. Амурская, д. 6
2717	2235	Москва, ул. Уральская, д.19
2718	2236	Москва, ул. Первомайская, д. 65
2719	2237	Москва, ул. Первомайская, д. 78
2720	2238	Москва, ул. Стромынка, д. 5
2721	2239	Москва, Попов проезд, д. 4, корп. 1
2722	2240	Москва, Измайловское ш., д.60, стр.1
2723	2241	Москва, ул. Благуша, д.6, стр.1
2724	2242	Москва, ул. Бориса Жигулёнкова, д.15А
2725	2243	Москва, ул. Щербаковская, д.44А
2726	2244	Москва, ул. Салтыковская, д.5А
2727	2245	Москва, ул. Николая Старостина, д.13А
2728	2246	Москва, ул. Салтыковская, д.5Б
2729	2247	Москва, ул. 1-я Гражданская, д.96
2730	2248	Москва, ул. 1-я Гражданская, д.94
2731	2249	Москва, Щелковское ш., д.29, стр.1
2732	2250	Москва, ул. Амурская, д.38
2733	2251	Москва, ул. Андреево-Забелинская, д.2
2734	2252	Москва, ул. Игральная, д.7А
2735	2252	Москва, ул. Бойцовая, д.18
2736	2253	Москва, ул. Медведева, д. 6
2737	2254	Москва, ул. Медведева, д. 8
2738	2255	Москва, ул. Салтыковская, д.13А
2739	2256	Москва, ул. Новокосинская, д.14Б
2740	2257	Москва, ул. Плющева, д.14А
2741	2257	Москва, ул. Плющева, д.11А
2742	2258	Москва, ул. Мастеровая, д.13А
2743	2259	Москва, ул. Плющева, д.11
2744	2260	Москва, ул. Дмитриевского, д.13
2745	2261	Москва, ул. Святоозерская, д.20
2746	2262	Москва, ул. Дмитриевского, д.19
2747	2263	Москва, ул. Краснобогатырская, д.21А
2748	2264	Москва, ул. 2-я Гражданская, д.8А
2749	2264	Москва, ул. Молдагуловой, д.20А
2750	2265	Москва, ул. Миллионная, д.12А
2751	2265	Москва, ул. Мясниковская, д.8/10
2752	2266	Москва, ул. Краснобогатырская, д.25А
2753	2266	Москва, ул. Краснобогатырская, д.23
2754	2267	Москва, ул. Камчатская, д.13
2755	2267	Москва, ул. Камчатская, д.6
2756	2268	Москва, ул. Камчатская, д.2А
2757	2269	Москва, ул. Уральская, д.23
2758	2270	Москва, Щелковское ш., д.77 А
2759	2271	Москва, Щелковское ш., д.79 А
2760	2272	Москва, ул. Байкальская, д.28А
2761	2273	Москва, ул. Уральская, д.6
2762	2274	Москва, ул. Утренняя, д.12
2763	2274	Москва, ул. Перовская, д.57А
2764	2275	Москва, ул. Утренняя, д.5
2765	2276	Москва, ул. Утренняя, д.1
2766	2277	Москва, ул. Утренняя, д.16А
2767	2278	Москва, ул. Старослободская, д.8
2768	2278	Москва, ул. Соколнический Вал, д.28, стр.1
2769	2279	Москва, ул. Соколнеческий Вал, д.24А
2770	2280	Москва, Поперечный просек, д.1В
2771	2281	Москва, Поперечный просек, д.1А
2772	2282	Москва, ул. Татьяны Макаровой, д.2
2773	2283	Москва, ул. Татьяны Макаровой, д.12
2774	2284	Москва, ул. Салтыковская, д.13Б
2775	2285	Москва, ул. Городецкая, д.10А
2776	2286	Москва, ул.13-я Парковая, д.18А
2777	2287	Москва, Измайловский бульв., д.60/10
2778	2287	Москва, ул. 13-я Парковая, д.21А
2779	2287	Москва, ул. 13-я Парковая, д.18
2780	2288	Москва, ул. 3-я Владимировская, д.26А
2781	2289	Москва, ул. 3-я Владимировская, д.30А
2782	2290	Москва, ул. 2-я Владимировская, д. 33А
2783	2291	Москва, ул. Амурская, д.6
2784	2291	Москва, ул. Уральская, д.19
2785	2292	Москва, ул. Амурская, д.12
2786	2293	Москва, ул. Амурская, д.18
2787	2294	Москва, Москва, пос. Акулово, д.43А
2788	2295	Москва, Москва, пос. Акулово, д.26А
2789	2296	Москва, Открытое ш., д.24, корп.7
2790	2297	Москва, Открытое ш., д.24
2791	2298	Москва, ул. 15-я Парковая, д.46А
2792	2299	Москва, ул. 15-я Парковая, д.52А
2793	2300	Москва, Щелковское ш., д.90Б
2794	2301	Москва, ул. 15-я Парковая, д.40А
2795	2302	Москва, Буденного просп., д.15А
2796	2303	Москва, Буденного просп., д.27А
2797	2303	Москва, 5-я ул. Соколиной горы, д.12
2798	2304	Москва, 9-я ул. Соколиной горы, д.17А
2799	2305	Москва, ул. Вольная, д.5Б
2800	2306	Москва, Измайловский бульв., д.62
2801	2307	Москва, ул. Средняя Первомайская, д.29А
2802	2308	Москва, ул. Уссурийская, д.12
2803	2308	Москва, ул. Уссурийская, д.14А
2804	2308	Москва, ул. Алтайская, д.18А
2805	2309	Москва, ул. Уссурийская, д.8А
2806	2310	Москва, ул. Алтайская, д.13А
2807	2311	Москва, ул. Хабаровская, д.18А
2808	2312	Москва, ул. Хабаровская, д.18А, стр.1
2809	2313	Москва, ул. Хабаровская д.8Б
2810	2314	Москва, ул. Красноярская, д.3, корп.3
2811	2315	Москва, ул. Хабаровская, д.12
2812	2316	Москва, ул. Красноярская, д.9
2813	2317	Москва, ул. Алтайская, д.29А
2814	2318	Москва, ул. Красноярская, д.17А
2815	2319	Москва, Щелковское ш., д.58А
2816	2320	Москва, ул. 11-я Парковая, д.53А
2817	2321	Москва, ул. Амурская, д.60
2818	2322	Москва, ул. Амурская, д.64
2819	2323	Москва, ул. Амурская, д.72
2820	2324	Москва, ул. Челябинская, д.20
2821	2325	Москва, ул. Магнитогорская, д.15
2822	2326	Москва, Большой Купавенский пр., д.4А
2823	2327	Москва, ул. Челябинская, д.26
2824	2328	Москва, ул. Челябинская, д.26А
2825	2329	Москва, Энтузиастов ш., д.100А
2826	2330	Москва, ул. Саянская, д.13А
2827	2331	Москва, ул. Саянская, д.13Б
2828	2332	Москва, ул. Саянская, д.15Г
2829	2333	Москва, ул. Главная, д.9А
2830	2334	Москва, ул. 9 Мая, д.13
2831	2335	Москва, ул. 9 Мая, д.16
2832	2335	Москва, ул. 9 Мая, д.16, стр.1
2833	2336	Москва, ул. 2-я Пугачевская, д.10
2834	2337	Москва, ул. 2-я Пугачевская, д.12, стр.1
2835	2338	Москва, ул. 2-я Пугачевская, д.12
2836	2339	Москва, Открытое ш., д.29
2837	2340	Москва, Открытое ш., д.31А
2838	2341	Москва, Открытое ш., д.29
2839	2342	Москва, ул. Халтуринская, д.16
2840	2343	Москва, ул. Халтуринская, д.6
2841	2344	Москва, ул. Большая Черкизовская, д. 11, корп.1
2842	2345	Москва, ул. 13-я Парковая, д.33
2843	2346	Москва, ул. 13-я Парковая, д.29
2844	2347	Москва, ул. 11-я Парковая, д.48А
2845	2347	Москва, ул. 11-я Парковая, д.44А
2846	2348	Москва, ул. Красный Казанец, д.3А
2847	2349	Москва, ул. Снайперская, д.4А
2848	2350	Москва, ул. Молдагуловой, д.10Б
2849	2351	Москва, ул. Дмитриевского, д.5
2850	2352	Москва, ул. Дмитриевского, д.3А
2851	2353	Москва, ул. Святоозерская, д.6
2852	2354	Москва, ул. Новокосинская, д.13А
2853	2354	Москва, ул. Новокосинская, д.9А
2854	2355	Москва, ул. Суздальская, д.10А
2855	2356	Москва, ул. Большая Черкизовская, д.26
2856	2357	Москва, ул. Большая Черкизовская, д.24Б
2857	2357	Москва, ул. Большая Черкизовская, д.32
2858	2358	Москва, ул. 2-я Пугачевская, д.6А
2859	2359	Москва, ул. 2-я Пугачевская, д.7
2860	2360	Москва, ул. Большая Черкизовская, д.8
2861	2360	Москва, ул. 2-я Пугачевская, д.3
2862	2361	Москва, ул. Главная, д.13
2863	2361	Москва, ул. Главная, д.13, стр.2
2864	2361	Москва, ул. Главная, д.13, стр.3
2865	2362	Москва, ул. Главная, д.5А
2866	2363	Москва, 5-я ул. Соколиной горы, д.14
2867	2364	Москва, Буденного просп., д.47
2868	2365	Москва, ул. Уткина, д.39Б
2869	2366	Москва, Федеративный просп., д.37А
2870	2367	Москва, Федеративный просп., д.45
2871	2368	Москва, Федеративный просп., д.56
2872	2369	Москва, Зеленый просп., д.99А
2873	2370	Москва, Зеленый просп., д.101А, стр.1
2874	2371	Москва, ул. 2-я Владимирская, д.22А
2875	2371	Москва, Федеративный просп., д.11
2876	2372	Москва, ул. 1-я Владимирская, д.13
2877	2373	Москва, ул. 1-я Владимирская, д.14А
2878	2374	Москва, ул. 2-я Владимирская, д.24А
2879	2375	Москва, ул. 2-я Владимирская, д.24
2880	2376	Москва, ул. 1-я Владимирская, д.15А
2881	2376	Москва, ул. 1-я Владимирская, д.15А, стр.1
2882	2377	Москва, ул. Первомайская, д.65
2883	2377	Москва, ул. Первомайская, д.78
2884	2378	Москва, ул. 9-я Парковая, д.23А
2885	2379	Москва, Измайловский бульв., д.30А
2886	2380	Москва, ул. Первомайская, д.73
2887	2381	Москва, ул. Первомайская, д.27А
2888	2382	Москва, ул. Никитская, д.7
2889	2383	Москва, ул. Первомайская, д.3А
2890	2384	Москва, ул. Косинская, д.10А
2891	2385	Москва, ул. Молдагуловой, д.13А
2892	2386	Москва, ул. Вешняковская, д.25А
2893	2387	Москва, ул. Молдагуловой, д.13Б
2894	2388	Москва, ул. Косинская, д.4А
2895	2389	Москва, ул. Перовская, д. 37
2896	2390	Москва, Зеленый просп., д.10
2897	2391	Москва, ул. Перовская, д.27
2898	2392	Москва, ул. Лухмановская, д. 26А
2899	2393	Москва, ул. Лухмановская, д. 30А
2900	2393	Москва, ул. Лухмановская, д. 27А
2901	2394	Москва, ул. Лухмановская, д.18А
2902	2395	Москва, ул. Косинская, д. 24А
2903	2396	Москва, ул. Молдагуловой, д. 30Б
2904	2397	Москва, ул. Молдагуловой, д. 30А
2905	2398	Москва, ул. Вешняковская, д. 41А
2906	2399	Москва, ул. 11-я Парковая, д. 50
2907	2399	Москва, ул. 5-я Парковая, д. 58Б
2908	2400	Москва, ул. Константина Федина, д. 14, стр.1
2909	2401	Москва, ул. Муромская, д.1
2910	2402	Москва, ул. Оренбургская, д.10
2911	2403	Москва, ул. Большая Косинская, д.18, корп.1
2912	2404	Москва, ул. Кетчерская, д.8А
2913	2405	Москва, ул. Кетчерская, д.10А
2914	2406	Москва, ул. Кетчерская, д.6А
2915	2407	Москва, ул. Кетчерская, д.8Б
2916	2408	Москва, ул. Кетчерская, д.6Б
2917	2409	Москва, ул. Ткацкая, д.47
2918	2410	Москва, ул. Зверинецкая, д.31А
2919	2411	Москва, ул. Мироновская, д.9
2920	2412	Москва, ул. Мироновская, д.12
2921	2413	Москва, Сиреневый бульв., д. 73, корп.3
2922	2413	Москва, Сиреневый бульв., д. 68, стр.1
2923	2413	Москва, ул. 16-я Парковая, д.8
2924	2413	Москва, ул. 16-я Парковая, д.53
2925	2414	Москва, ул. 16-я Парковая, д.47
2926	2415	Москва, ул. 16-я Парковая, д.41
2927	2416	Москва, ул. 15-я Парковая, д.40
2928	2417	Москва, Открытое ш., д.23А
2929	2418	Москва, Открытое ш., д.25
2930	2419	Москва, Открытое ш., д.23
2931	2420	Москва, Открытое ш., д.27
2932	2421	Москва, Открытое ш., д.23Б
2933	2422	Москва, ул. Сталеваров, д.10А
2934	2423	Москва, ул. Сталеваров, д.8Б
2935	2424	Москва, ул. Сталеваров, д.8А
2936	2425	Москва, ул. Молостовых, д.1, корп.5
2937	2426	Москва, Щелковское ш., д. 26А
2938	2427	Москва, ул. 3-я Парковая, д.46А
2939	2427	Москва, ул. 3-я Парковая, д.61А
2940	2427	Москва, ул. 5-я Парковая, д.43А
2941	2428	Москва, ул. Молостовых, д.6А
2942	2429	Москва, Свободный просп., д.7А
2943	2430	Москва, ул. Молостовых, д.4Б
2944	2431	Москва, Свободный просп., д.9
2945	2432	Москва, Свободный просп., д.9А
2946	2433	Москва, ул. Молостовых, д.4А
2947	2434	Москва, Союзный просп., д.2
2948	2435	Москва, ул. Алексея Дикого, д.18А
2949	2436	Москва, Союзный просп., д.10А
2950	2436	Москва, Союзный просп., д.10А, стр.1
2951	2437	Москва, Союзный просп., д.3
2952	2438	Москва, Союзный просп., д.7
2953	2439	Москва, ул. Алексея Дикого, д.7А
2954	2440	Москва, Сиреневый бульв., д.20
2955	2441	Москва, ул. Верхняя Первомайская, д.47А
2956	2442	Москва, Измайловский бульв, д.7
2957	2443	Москва, ул. 5-я Парковая, д.37А
2958	2444	Москва, ул. Верхняя Первомайская, д.57А
2959	2445	Москва, ул. 5-я Парковая, д.50А
2960	2446	Москва, ул. 5-я Парковая, д.46А
2961	2447	Москва, ул. 7-я Парковая, д.30/24
2962	2447	Москва, ул. 9-я Парковая, д.43/26
2963	2448	Москва, ул. 5-я Парковая, д.3
2964	2449	Москва, ул. Верхняя Первомайская, д.28
2965	2450	Москва, ул. 10-я Парковая, д.18А
2966	2451	Москва, ул. Верхняя Первомайская, д.23
2967	2451	Москва, ул. 7-я Парковая, д.33, корп.3
2968	2452	Москва, ул. 9-я Парковая, д.41А
2969	2452	Москва, ул. 7-я Парковая, д.28
2970	2453	Москва, Измайловский бульв., д.9
2971	2453	Москва, ул. 1-я Прядильная, д.9
2972	2454	Москва, ул. Новосибирская, д.8А
2973	2455	Москва, ул. Байкальская, д.44
2974	2456	Москва, ул. Байкальская, д.46
2975	2457	Москва, ул. Чусовская, д.6
2976	2458	Москва, Щелковское ш., д.91, стр.2
2977	2459	Москва, Щелковское ш., д.91
2978	2460	Москва, ул. Реутовская, д.2А
2979	2461	Москва, ул. Реутовская, д.16А
2980	2462	Москва, ул. Реутовская, д.24А
2981	2463	Москва, ул. Реутовская, д.12А
2982	2464	Москва, ул. Реутовская, д.2Б
2983	2465	Москва, ул. Камчатская д.8
2984	2466	Москва, ул. Камчатская, д.10
2985	2467	Москва, ул. Сахалинская, д.4А
2986	2468	Москва, ул. Сахалинская, д.6
2987	2469	Москва, ул. Уссурийская, д.9А
2988	2470	Москва, ул. Камчатская, д.23
2989	2471	Москва, ул. Саянская, д.3А
2990	2472	Москва, Энтузиастов ш., д.96
2991	2473	Москва, Энтузиастов ш., д.94А
2992	2474	Москва, Энтузиастов ш., д.94Б
2993	2475	Москва, Энтузиастов ш., д.96А
2994	2476	Москва, Энтузиастов ш., д.96Б, стр.1
2995	2477	Москва, ул. Алтайская, д.10А
2996	2478	Москва, ул. Алтайская, д.26А
2997	2479	Москва, ул. Алтайская, д.6А
2998	2480	Москва, ул. Алтайская, д.2
2999	2481	Москва, ул. Байкальская, д.49А
3000	2482	Москва, Филевский бульв., д. 3, корп.2
3001	2483	Москва, Филевский бульв., д. 13, корп.2
3002	2484	Москва, Филевский бульв., д. 17А
3003	2485	Москва, Филевский бульв., д. 8, корп.2
3004	2486	Москва, Филевский бульв., д. 23, корп.2
3005	2486	Москва, Филевский бульв., д. 1, корп.2
3006	2487	Москва, ул. Большая Внуковская, д. 4
3007	2488	Москва, ул. 2-я Рейсовая, д. 9
3008	2489	Москва, ул. Плотинная, д. 1, корп.2
3009	2490	Москва, ул. Ленина, д. 51
3010	2491	Москва, Можайское ш., д. 18, корп.2
3011	2492	Москва, ул. Красных Зорь, д. 61
3012	2493	Москва, Рублевское ш., д. 24, корп.3
3013	2494	Москва, Рублевское ш., д. 24, корп.4
3014	2495	Москва, Рублевское ш., д. 87, корп.2
3015	2496	Москва, ул. Наро-Фоминская, д. 1
3016	2497	Москва, ул. Щорса, д. 5, корп.1
3017	2498	Москва, ул. 50 лет Октября, д. 21А
3018	2499	Москва, Солнцевский просп., д. 12А
3019	2500	Москва, Солнцевский просп., д. 14, корп.1
3020	2501	Москва, Солнцевский просп., д. 12Б
3021	2502	Москва, ул. Дениса Давыдова, д. 5
3022	2503	Москва, Кутузовский просп., д. 24А
3023	2504	Москва, ул. 1812 Года, д.12
3024	2505	Москва, Кутузовский просп., д. 26, корп.1
3025	2505	Москва, Кутузовский просп., д. 26, корп.2
3026	2506	Москва, Украинский бульв., д. 9
3027	2507	Москва, ул. Б. Дорогомиловская, д. 10, корп.2
3028	2508	Москва, ул. Кременчугская, д. 46
3029	2508	Москва, Очаковское ш., д.10, корп.1
3030	2508	Москва, ул. Ватутина, д.12, корп.3
3031	2509	Москва, ул. Кременчугская, д. 5, корп.2
3032	2510	Москва, Очаковское ш., д.9
3033	2511	Москва, ул. Брянская, д. 10
3034	2512	Москва, Можайский пер., д. 4
3035	2513	Москва, Тараса Шевченко наб., д.3
3036	2514	Москва, ул. Дорогобужская, д. 7, корп.
3037	2515	Москва, ул. Беловежская, д. 33
3038	2516	Москва, ул. Дорогобужская, д. 9, корп.2
3039	2517	Москва, Сколковское ш., д. 5, корп.1
3040	2518	Москва, ул. Лобачевского, д. 56
3041	2519	Москва, ул. Удальцова, д. 31
3042	2520	Москва, ул. Удальцова, д. 75
3043	2521	Москва, ул. Давыдковская, д. 2, корп.6
3044	2522	Москва, ул. Давыдковская, д. 2, корп.3
3045	2523	Москва, ул. Матвеевская, д. 34, корп. 2
3046	2524	Москва, ул. Матвеевская, д. 42, корп. 4
3047	2525	Москва, ул. Матвеевская, д. 42, корп. 3
3048	2526	Москва, ул. Матвеевская, д. 42, корп. 2
3049	2527	Москва, ул. Большая Очаковская, д. 18
3050	2528	Москва, ул. Большая Очаковская, д. 20
3051	2529	Москва, Кутузовский просп., д.22, корп.1
3052	2530	Москва, Тараса Шевченко наб., д.15
3053	2531	Москва, Кутузовский просп., д.80
3054	2532	Москва, ул. Алексея Свидорова, д.3, корп.2
3055	2533	Москва, Вернадского просп., д.55
3056	2534	Москва, Вернадского просп., д.55
3057	2535	Москва, Можайское ш., д.18, корп.2
3058	2535	Москва, ул. Красных Зорь, д.61
3059	2536	Москва, Можайское ш., д.4, корп.2
3060	2537	Москва, ул. Гвардейская, д.10, корп.2
3061	2538	Москва, ул. Академика Анохина, д. 32
3062	2539	Москва, ул. Академика Анохина, д. 36
3063	2540	Москва, ул. Академика Анохина д. 40, корп.
3064	2541	Москва, ул. Академика Анохина, д. 28, корп. 2
3065	2542	Москва, ул. Веерная, д.38, корп.2
3066	2543	Москва, ул. Веерная, д. 34, корп. 1
3067	2544	Москва, ул. Веерная, д. 20, корп.2
3068	2545	Москва, ул. Веерная, д.34, корп. 3
3069	2546	Москва, ул. Крылатские холмы, д.23
3070	2547	Москва, ул. Крылатские холмы, д.25, корп.1
3071	2548	Москва, ул. Крылатские холмы, д.25, корп.2
3072	2549	Москва, ул. Крылатские холмы, д.19
3073	2550	Москва, ул. Партизанская, д. 30, корп. 2, стр. 2
3074	2551	Москва, ул. Партизанская, д. 30, корп. 2, стр.1
3075	2552	Москва, ул. Молодогвардейская, д. 34, корп. 2
3076	2553	Москва, ул. Ельнинская, д. 7, корп.2
3077	2554	Москва, ул. Давыдковская, д. 14, корп. 1
