ID	COMPLEX_ID	ADDRESS
528	120	Москва, Пятницкое ш., д. 16, корп.5
529	120	Москва, ул. Б. Набережная, д. 13
530	120	Москва, ул. Кулакова, д.2, корп.2.
531	121	Москва, ул. Аэродромная, д.9
532	121	Москва, ул. Туристская, д.11, корп.2
533	121	Москва, ул. Сходненская, д.35
534	121	Москва, Донелайтеса пр., д.16
535	121	Москва, ул. Туристская, д.7, корп.2
536	121	Москва, Яна Райниса бульв., д35, корп.1
537	122	Москва, ул. Генерала Глаголева, д.10, корп.2
538	122	Москва, Генерала Карбышева бульв, д.15, корп.3
539	122	Москва, Генерала Карбышева бульв, д.9, корп.2
540	122	Москва, ул. Генерала Глаголева, д.6, корп.4
541	122	Москва, Генерала Карбышева бульв, д.7, корп.4
542	122	Москва, ул. Генерала Глаголева, д.4
543	122	Москва, Генерала Карбышева бульв, д.5, корп.4
544	122	Москва, ул. Генерала Глаголева, д.22, корп.2
545	122	Москва, Генерала Карбышева бульв, д.17, корп.2
546	122	Москва, Генерала Карбышева бульв, д.17, корп.2
547	122	Москва, ул. Маршала Тухачевского, д.43, корп.2
548	122	Москва, ул. Маршала Тухачевского, д.43, корп.2
549	123	Москва, ул. Штурвальная, д.7, корп.2
550	123	Москва, ул. Нелидовская, д.10, корп.1
551	123	Москва, ул. Фабрициуса, д.32, корп.2
552	123	Москва, ул. Сходненская, д.48
553	123	Москва, ул. Штурвальная, д.6, корп.1
554	123	Москва, ул. Свободы, д.51, корп.3
555	124	Москва, ул. Маршала Катукова, д. 21, корп.2
556	124	Москва, Строгинский бульв., д. 7, крп.4
557	124	Москва, ул. Исаковского, д. 22, корп.3
558	124	Москва, ул. Исаковского, д.24, корп.3
559	124	Москва, ул. Маршала Катукова, д. 15, корп.3
560	124	Москва, ул. Исаковского, д.16, корп.3
561	124	Москва, ул. Исаковского, д.14, корп.3
562	125	Москва, ул. Кулакова, д.2, корп.2
563	125	Москва, ул. Маршала Катукова, д.3, корп.2
564	125	Москва, ул. Кулакова, д.3, корп.1
565	125	Москва, Неманский пр., д.1, корп.2
566	125	Москва, ул. Исаковского, д.4, корп.1
567	126	Москва, ул. Митинская, д.48, корп.2
568	126	Москва, ул. Митинская, д.50, корп.1
569	126	Москва, Пятницкое ш., д.29, корп.4
570	126	Москва, Пятницкое ш., д.31, корп.1
571	127	Москва, ул. Планерная, д.5, корп. 2
572	127	Москва, ул. Вилиса Лациса, д.11, корп.2
573	127	Москва, ул. Вилиса Лациса, д.7, корп.2
574	127	Москва, ул. Вилиса Лациса, д.19, корп.3
575	127	Москва, ул. Героев Панфиловцев, д.14, корп.3
576	128	Москва, ул. Кулакова, д.25, корп.2
577	128	Москва, Строгинский бульв., д.14, корп.5
578	128	Москва, ул. Таллинская, д.19, корп.2
579	128	Москва, ул. Таллинская, д.11, корп.2
580	129	Москва, ул. Берзарина, д.19, корп.2
581	129	Москва, ул. Генерала Глаголева, д.28, корп.2
582	129	Москва, ул. Генерала Глаголева, д.28, корп.1
583	129	Москва, ул. Генерала Глаголева, д.30, корп.6
584	130	Москва, ул. Народного Ополчения, д.27, корп.2
585	130	Москва, Генерала Карбышева бульв., д.10, корп.4
586	130	Москва, Маршала Жукова просп., д.34
587	130	Москва, Генерала Карбышева бульв., д.24, корп.2 Генерала Карбышева бульв., д.16, корп.3
588	131	Москва, ул. Фомичевой, д. 1, корп.1
589	131	Москва, ул. Свободы, д. 81, корп.6
590	131	Москва, ул. Свободы, д. 81, корп.1
591	131	Москва, ул. Героев Панфиловцев, д. 8, корп.2
592	131	Москва, ул. Героев Панфиловцев, д. 6, стр.2
593	131	Москва, ул. Свободы, д. 87, корп.2
594	131	Москва, ул. Планерная, д.12, корп.2
595	131	Москва, ул. Фомичевой, д.5, корп.1
596	131	Москва, ул. Планерная, д. 14, корп.4
597	131	Москва, ул. Планерная, д. 14, корп.4
598	131	Москва, ул. Планерная, д. 12, корп.7
599	131	Москва, ул. Планерная, д. 12, корп.7
600	131	Москва, ул. Фомичёвой, д. 16, корп.4
601	131	Москва, ул. Фомичёвой, д. 12, корп.2
602	132	Москва, ул. Маршала Конева, д. 11
603	132	Москва, ул. Маршала Бирюзова, д. 6
604	132	Москва, ул. Маршала Конева, д. 10
605	132	Москва, ул. Берзарина, д.24
606	132	Москва, 1-й Волоколамский пр., д.9, корп.1
607	132	Москва, ул. Маршала Соколовского, д. 8
608	132	Москва, ул. Маршала Соколовского, д. 13
609	132	Москва, ул. Расплетина, д. 7
610	132	Москва, ул. Расплетина, д. 34
611	132	Москва, ул. Расплетина, д. 34
612	132	Москва, ул. Щукинская, д. 16/18
613	132	Москва, ул. Щукинская, д. 16/18
614	132	Москва, 1-й Пехотный пер., д.4
615	132	Москва, Тепличный пер., д. 5, корп.1
616	132	Москва, ул. Маршала Бирюзова, д. 4, корп.2
617	132	Москва, ул. Народного Ополчения, д. 42, корп.2
618	132	Москва, ул. Берзарина, д. 6, корп.2
619	133	Москва, ул. Гамалеи, д. 17, корп. 1
620	133	Москва, ул. Гамалеи, д. 17, корп. 1, стр. 2
621	133	Москва, ул. Живописная, д.32
622	134	Москва, ул. Поликарпова, д. 3А
623	134	Москва, Хорошёвское ш., д. 3
624	134	Москва, Хорошёвское ш., д. 21
625	135	Москва, ул. Флотская, д.11
626	136	Москва, Ленинградское ш., д.94А
627	136	Москва, ул. Смольная, д. 37А
628	137	Москва, ул. Бусиновская горка, д.7, корп.2
629	137	Москва, ул. Бусиновская горка, д.7, корп.1
630	138	Москва, ул. Костякова, д. 4
631	138	Москва, ул. Костякова, д. 2А
632	139	Москва, Красностуденческий пр., д. 2А
633	139	Москва, Красностуденческий пр., д.1
634	140	Москва, Ходынский бульв., д.9, стр.2
635	140	Москва, ул. Куусинена, д.4А, корп.2
636	141	Москва, ул. Н. Масловка, д.5, корп.4
637	141	Москва, ул. Правды, д.11
638	142	Москва, ул. Михалковская, д.20А
639	142	Москва, ул. Михалковская, д.13Б
640	143	Москва, ул. Нарвская, д.18
641	143	Москва, ул. Авангардная, д.4А
642	144	Москва, ул. Генерала Рычагова, д.7
643	144	Москва, ул. Б.Академическая, д.55А
644	145	Москва, ул. Бусиновская Горка, д.3
645	145	Москва, ул. Краснополянская, д.4
646	146	Москва, Песчаный пер., д.4А
647	146	Москва, ул. Новопесчаная, д.23, корп.1
648	147	Москва, Хорошевское ш., д. 68А
649	147	Москва, Куусинена, д. 3
650	148	Москва, ул. Лавочкина, д. 54, корп.2
651	148	Москва, ул. Лавочкина, д. 50, корп.2
652	148	Москва, ул. Лавочкина, д. 46, корп.2
653	148	Москва, ул. Лавочкина, д. 46А
654	149	Москва, ул. Тимирязевская, д. 24А
655	149	Москва, ул. Костякова, д. 17, корп.2
656	150	Москва, Хорошевское ш., д. 82, корп.10
657	150	Москва, ул. Зорге, д. 14, корп.3
658	151	Москва, Локомотивный пр., д. 7А
